23588_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
173,7742.99999999906322045717,7649.86613382250197901158,7742.99999999906322045717,78,0.25358999999999909392,0.82385699999999673082,0,0.00000000000000000000,0.00000000000000000000,
174,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,80,0.24463800000000190948,0.92032700000000033924,0,0.00000000000000000000,0.00000000000000000000,
175,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,77,0.26938999999999779789,0.73197900000000259979,0,0.00000000000000000000,0.00000000000000000000,
176,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,77,0.28156300000000200612,0.97727700000000083946,0,0.00000000000000000000,0.00000000000000000000,
177,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,77,0.28064200000000028012,0.97445100000000195450,0,0.00000000000000000000,0.00000000000000000000,
178,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,74,0.27027199999999851343,1.45811799999999891497,0,0.00000000000000000000,0.00000000000000000000,
179,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,79,0.27391499999999879833,1.07641300000000228465,0,0.00000000000000000000,0.00000000000000000000,
180,7743.05476245103727706010,7649.86613382250197901158,7743.05476245103727706010,79,0.25814900000000307045,1.00749600000000327782,0,0.00000000000000000000,0.00000000000000000000,
181,7743.99999999907049641479,7649.86613382250197901158,7743.99999999907049641479,78,0.25878999999999763304,0.46936499999999625743,0,0.00000000000000000000,0.00000000000000000000,
182,7743.99999999906594894128,7649.86613382250197901158,7743.99999999906594894128,71,0.23936000000000134946,0.92474599999999895772,0,0.00000000000000000000,0.00000000000000000000,
183,7743.99999999906594894128,7649.86613382250197901158,7743.99999999906594894128,78,0.25525000000000019895,0.58151599999999348256,0,0.00000000000000000000,0.00000000000000000000,
184,7743.99999999907140590949,7649.86613382250197901158,7743.99999999907140590949,76,0.27018999999999948614,0.94557599999998842577,0,0.00000000000000000000,0.00000000000000000000,
185,7743.99999999906867742538,7649.86613382250197901158,7743.99999999906867742538,80,0.29360199999999991860,1.02470300000000236196,0,0.00000000000000000000,0.00000000000000000000,
186,7743.99999999906867742538,7649.86613382250197901158,7743.99999999906867742538,77,0.27465899999999976444,1.16748999999998659405,0,0.00000000000000000000,0.00000000000000000000,
187,7743.99999999907140590949,7649.86613382250197901158,7743.99999999907140590949,73,0.27272900000000177556,0.67343300000000283489,0,0.00000000000000000000,0.00000000000000000000,
188,7743.99999999906412995188,7649.86613382250197901158,7743.99999999906412995188,80,0.30819499999999777629,1.44105000000000416094,0,0.00000000000000000000,0.00000000000000000000,
189,7743.99999999906685843598,7649.86613382250197901158,7743.99999999906685843598,76,0.29339399999999926649,0.81558699999999362262,0,0.00000000000000000000,0.00000000000000000000,
190,7743.99999999906594894128,7649.86613382250197901158,7743.99999999906594894128,78,0.27756400000000169825,0.83772699999998678777,0,0.00000000000000000000,0.00000000000000000000,
191,7743.99999999907140590949,7649.86613382250197901158,7743.99999999907140590949,74,0.29094200000000114414,0.76926000000000271939,0,0.00000000000000000000,0.00000000000000000000,
192,7743.99999999906685843598,7649.86613382250197901158,7743.99999999906685843598,81,0.29951599999999700685,0.92546000000000105956,0,0.00000000000000000000,0.00000000000000000000,
193,7743.99999999907140590949,7649.86613382250197901158,7743.99999999907140590949,77,0.27207200000000142381,0.71187199999999961619,0,0.00000000000000000000,0.00000000000000000000,
194,7743.99999999906867742538,7649.86613382250197901158,7743.99999999906867742538,74,0.25981699999999818829,1.09034100000000933051,0,0.00000000000000000000,0.00000000000000000000,
195,7743.99999999906685843598,7649.86613382250197901158,7743.99999999906685843598,71,0.27394800000000074647,1.03006500000000755790,0,0.00000000000000000000,0.00000000000000000000,
196,7743.99999999906594894128,7649.86613382250197901158,7743.99999999906594894128,75,0.32411700000000109867,1.03366900000000327964,0,0.00000000000000000000,0.00000000000000000000,
197,7743.99999999906594894128,7649.86613382250197901158,7743.99999999906594894128,78,0.31057600000000107343,0.67680299999999249394,0,0.00000000000000000000,0.00000000000000000000,
198,7743.99999999906503944658,7649.86613382250197901158,7743.99999999906503944658,77,0.31753699999999795978,1.30848300000000961063,0,0.00000000000000000000,0.00000000000000000000,
199,7743.99999999906867742538,7649.86613382250197901158,7743.99999999906867742538,73,0.27861700000000055866,0.82650300000000243017,0,0.00000000000000000000,0.00000000000000000000,
200,7743.99999999906503944658,7649.86613382250197901158,7743.99999999906503944658,73,0.28608300000000141949,1.02119300000001089757,0,0.00000000000000000000,0.00000000000000000000,
201,7743.99999999905776348896,7649.86613382250197901158,7743.99999999905776348896,80,0.30469399999999779993,0.96121200000000328600,0,0.00000000000000000000,0.00000000000000000000,
202,7743.99999999907231540419,7649.86613382250197901158,7743.99999999907231540419,75,0.31439500000000109026,0.84645799999999837837,0,0.00000000000000000000,0.00000000000000000000,
203,7743.99999999906412995188,7649.86613382250197901158,7743.99999999906412995188,76,0.30316900000000046589,1.15645499999999401552,0,0.00000000000000000000,0.00000000000000000000,
204,7743.99999999906685843598,7649.86613382250197901158,7743.99999999906685843598,70,0.29072899999999890497,0.69347800000001313947,0,0.00000000000000000000,0.00000000000000000000,
205,7743.99999999906594894128,7649.86613382250197901158,7743.99999999906594894128,75,0.32057599999999908391,1.21737800000001072931,0,0.00000000000000000000,0.00000000000000000000,
206,7743.99999999906685843598,7649.86613382250197901158,7743.99999999906685843598,71,0.29329000000000249315,0.62139200000000016644,0,0.00000000000000000000,0.00000000000000000000,
207,7743.99999999906503944658,7649.86613382250197901158,7743.99999999906503944658,71,0.26578599999999852344,1.25164499999999634383,0,0.00000000000000000000,0.00000000000000000000,
208,7743.99999999906412995188,7649.86613382250197901158,7743.99999999906412995188,74,0.32864400000000060231,1.16307100000000218643,0,0.00000000000000000000,0.00000000000000000000,
209,7743.99999999906412995188,7649.86613382250197901158,7743.99999999906412995188,58,0.29891699999999943316,1.31954100000000096315,0,0.00000000000000000000,0.00000000000000000000,
210,7743.99999999906685843598,7649.86613382250197901158,7743.99999999906685843598,72,0.28798300000000054411,0.83573800000000630916,0,0.00000000000000000000,0.00000000000000000000,
211,7743.99999999906867742538,7649.86613382250197901158,7743.99999999906867742538,66,0.29200399999999859801,0.96746600000000171349,0,0.00000000000000000000,0.00000000000000000000,
212,7743.99999999906867742538,7649.86613382250197901158,7743.99999999906867742538,75,0.31443700000000163186,1.06204300000000273485,0,0.00000000000000000000,0.00000000000000000000,
213,7744.27016810280656500254,7649.86613382250197901158,7744.27016810280656500254,72,0.32066499999999820147,0.97292999999999096872,0,0.00000000000000000000,0.00000000000000000000,
214,7744.99999999920964910416,7649.86613382250197901158,7744.99999999920964910416,74,0.31409400000000076147,0.89117099999999993543,0,0.00000000000000000000,0.00000000000000000000,
215,7744.99999999920873960946,7649.86613382250197901158,7744.99999999920873960946,72,0.33716000000000079240,1.25094200000000910222,0,0.00000000000000000000,0.00000000000000000000,
216,7744.99999999920873960946,7649.86613382250197901158,7744.99999999920873960946,72,0.33330099999999873717,1.14847299999999563624,0,0.00000000000000000000,0.00000000000000000000,
217,7744.99999999920601112535,7649.86613382250197901158,7744.99999999920601112535,72,0.32395600000000257523,1.18166200000000287673,0,0.00000000000000000000,0.00000000000000000000,
218,7744.99999999920964910416,7649.86613382250197901158,7744.99999999920964910416,71,0.33189199999999630109,1.22762400000000582168,0,0.00000000000000000000,0.00000000000000000000,
219,7744.99999999920964910416,7649.86613382250197901158,7744.99999999920964910416,74,0.33830999999999988859,1.07836700000000007549,0,0.00000000000000000000,0.00000000000000000000,
220,7744.99999999920873960946,7649.86613382250197901158,7744.99999999920873960946,71,0.32532799999999895135,1.49700699999999642387,0,0.00000000000000000000,0.00000000000000000000,
221,7745.03094080928531184327,7649.86613382250197901158,7745.03094080928531184327,72,0.32905300000000181626,1.83396899999999618558,0,0.00000000000000000000,0.00000000000000000000,
222,7745.99999999892952473601,7649.86613382250197901158,7745.99999999892952473601,73,0.34805599999999969896,0.55183300000000201635,0,0.00000000000000000000,0.00000000000000000000,
223,7745.99999999893316271482,7649.86613382250197901158,7745.99999999893316271482,70,0.31631800000000254158,1.02550099999999133615,0,0.00000000000000000000,0.00000000000000000000,
224,7745.99999999893316271482,7649.86613382250197901158,7745.99999999893316271482,78,0.37182299999999912643,1.09506799999999770989,0,0.00000000000000000000,0.00000000000000000000,
225,7745.99999999893225322012,7649.86613382250197901158,7745.99999999893225322012,73,0.35266399999999720194,1.09030400000000327054,0,0.00000000000000000000,0.00000000000000000000,
226,7745.99999999893225322012,7649.86613382250197901158,7745.99999999893225322012,72,0.35059300000000348518,0.91829500000000052751,0,0.00000000000000000000,0.00000000000000000000,
227,7745.99999999893225322012,7649.86613382250197901158,7745.99999999893225322012,78,0.36732699999999596230,0.95151700000000971613,0,0.00000000000000000000,0.00000000000000000000,
228,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,70,0.30023600000000527643,1.23511299999999835109,0,0.00000000000000000000,0.00000000000000000000,
229,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,70,0.32900899999999921874,0.98831699999999500506,0,0.00000000000000000000,0.00000000000000000000,
230,7745.99999999893225322012,7649.86613382250197901158,7745.99999999893225322012,77,0.35174200000000155342,0.98611400000000060118,0,0.00000000000000000000,0.00000000000000000000,
231,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,78,0.37850499999999698275,1.41008899999999925967,0,0.00000000000000000000,0.00000000000000000000,
232,7745.99999999893225322012,7649.86613382250197901158,7745.99999999893225322012,73,0.38414099999999962165,0.99556599999999662032,0,0.00000000000000000000,0.00000000000000000000,
233,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,75,0.37786799999999942656,1.36275600000000451928,0,0.00000000000000000000,0.00000000000000000000,
234,7745.99999999892679625191,7649.86613382250197901158,7745.99999999892679625191,74,0.35619100000000258888,1.69005900000000508498,0,0.00000000000000000000,0.00000000000000000000,
235,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,74,0.37255199999999888405,1.02634899999999618103,0,0.00000000000000000000,0.00000000000000000000,
236,7745.99999999892952473601,7649.86613382250197901158,7745.99999999892952473601,71,0.35372300000000223008,1.25233900000000630826,0,0.00000000000000000000,0.00000000000000000000,
237,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,74,0.38869099999999434658,0.84870700000000454111,0,0.00000000000000000000,0.00000000000000000000,
238,7745.99999999893225322012,7649.86613382250197901158,7745.99999999893225322012,71,0.35887600000000219325,1.22457699999999647389,0,0.00000000000000000000,0.00000000000000000000,
239,7745.99999999893407220952,7649.86613382250197901158,7745.99999999893407220952,71,0.36478699999999975034,1.43437000000000125510,0,0.00000000000000000000,0.00000000000000000000,
240,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,71,0.37960499999999797183,1.48094399999999382089,0,0.00000000000000000000,0.00000000000000000000,
241,7745.99999999892497726250,7649.86613382250197901158,7745.99999999892497726250,74,0.35304500000000160753,1.35779299999998670501,0,0.00000000000000000000,0.00000000000000000000,
242,7745.99999999893225322012,7649.86613382250197901158,7745.99999999893225322012,77,0.38821300000000036334,1.27979099999998879866,0,0.00000000000000000000,0.00000000000000000000,
243,7745.99999999893316271482,7649.86613382250197901158,7745.99999999893316271482,70,0.36296899999999965303,1.04159599999999841202,0,0.00000000000000000000,0.00000000000000000000,
244,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,70,0.38502499999999884039,1.97325699999998960266,0,0.00000000000000000000,0.00000000000000000000,
245,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,77,0.38571100000000058117,1.02893000000000256478,0,0.00000000000000000000,0.00000000000000000000,
246,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,76,0.40372200000000191267,1.07423299999999244392,0,0.00000000000000000000,0.00000000000000000000,
247,7745.99999999892497726250,7649.86613382250197901158,7745.99999999892497726250,74,0.40652500000000202363,1.30795600000001854823,0,0.00000000000000000000,0.00000000000000000000,
248,7745.99999999892679625191,7649.86613382250197901158,7745.99999999892679625191,76,0.39412399999999792044,0.97236200000000394539,0,0.00000000000000000000,0.00000000000000000000,
249,7745.99999999893680069363,7649.86613382250197901158,7745.99999999893680069363,75,0.40959399999999845932,1.38577699999999026659,0,0.00000000000000000000,0.00000000000000000000,
250,7745.99999999892952473601,7649.86613382250197901158,7745.99999999892952473601,76,0.39521600000000489672,1.63731300000000601358,0,0.00000000000000000000,0.00000000000000000000,
251,7745.99999999892679625191,7649.86613382250197901158,7745.99999999892679625191,77,0.36536599999999452848,1.88897900000000618093,0,0.00000000000000000000,0.00000000000000000000,
252,7745.99999999892497726250,7649.86613382250197901158,7745.99999999892497726250,71,0.38642800000000221416,1.39187799999999128886,0,0.00000000000000000000,0.00000000000000000000,
253,7745.99999999893680069363,7649.86613382250197901158,7745.99999999893680069363,66,0.37312800000000123646,1.05471699999998236308,0,0.00000000000000000000,0.00000000000000000000,
254,7745.99999999893043423072,7649.86613382250197901158,7745.99999999893043423072,52,0.33616599999999863257,1.74342199999998115345,0,0.00000000000000000000,0.00000000000000000000,
255,7745.99999999892861524131,7649.86613382250197901158,7745.99999999892861524131,74,0.39491100000000045611,1.52940800000001786429,0,0.00000000000000000000,0.00000000000000000000,
256,7745.99999999892497726250,7649.86613382250197901158,7745.99999999892497726250,73,0.37709900000000118325,1.57064600000001064473,0,0.00000000000000000000,0.00000000000000000000,
257,7745.99999999893225322012,7649.86613382250197901158,7745.99999999893225322012,73,0.40823400000000020782,1.08862899999999740430,0,0.00000000000000000000,0.00000000000000000000,
258,7745.99999999893407220952,7649.86613382250197901158,7745.99999999893407220952,72,0.39696399999999698593,1.40488300000001231638,0,0.00000000000000000000,0.00000000000000000000,
259,7745.99999999893316271482,7649.86613382250197901158,7745.99999999893316271482,72,0.41558799999999962438,1.55440200000001027547,0,0.00000000000000000000,0.00000000000000000000,
260,7745.99999999892406776780,7649.86613382250197901158,7745.99999999892406776780,73,0.43229000000000183945,2.14676800000000866930,0,0.00000000000000000000,0.00000000000000000000,
261,7746.01557579698055633344,7649.86613382250197901158,7746.01557579698055633344,72,0.38694199999999767670,1.62537100000000123146,0,0.00000000000000000000,0.00000000000000000000,
262,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,73,0.40382000000000317641,0.92325500000001170520,0,0.00000000000000000000,0.00000000000000000000,
263,7746.99999999860847310629,7649.86613382250197901158,7746.99999999860847310629,69,0.40328600000000136561,1.23350700000000301770,0,0.00000000000000000000,0.00000000000000000000,
264,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,77,0.41657599999999916918,1.60977199999999243119,0,0.00000000000000000000,0.00000000000000000000,
265,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,76,0.43080099999999532656,1.36387700000000222644,0,0.00000000000000000000,0.00000000000000000000,
266,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,74,0.41233400000000131058,1.27713199999999460488,0,0.00000000000000000000,0.00000000000000000000,
267,7746.99999999860847310629,7649.86613382250197901158,7746.99999999860847310629,73,0.44638600000000394630,1.27081899999998881867,0,0.00000000000000000000,0.00000000000000000000,
268,7746.99999999860847310629,7649.86613382250197901158,7746.99999999860847310629,75,0.43253799999999387182,1.47125299999999015199,0,0.00000000000000000000,0.00000000000000000000,
269,7746.99999999860483512748,7649.86613382250197901158,7746.99999999860483512748,77,0.44653600000000182035,1.67909500000001798981,0,0.00000000000000000000,0.00000000000000000000,
270,7746.99999999860847310629,7649.86613382250197901158,7746.99999999860847310629,74,0.38056500000000426098,1.24645200000000500040,0,0.00000000000000000000,0.00000000000000000000,
271,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,73,0.40703299999999842385,1.36890200000001982517,0,0.00000000000000000000,0.00000000000000000000,
272,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,71,0.40803400000000067394,1.28048400000000128784,0,0.00000000000000000000,0.00000000000000000000,
273,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,76,0.43640200000000106684,1.35250200000001541412,0,0.00000000000000000000,0.00000000000000000000,
274,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,75,0.40869699999999653528,1.29270099999999388274,0,0.00000000000000000000,0.00000000000000000000,
275,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,70,0.39805900000000349337,1.07527000000001748958,0,0.00000000000000000000,0.00000000000000000000,
276,7746.99999999860483512748,7649.86613382250197901158,7746.99999999860483512748,75,0.43769799999999747797,1.73868799999999623651,0,0.00000000000000000000,0.00000000000000000000,
277,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,75,0.39527799999999757574,0.99628100000001040826,0,0.00000000000000000000,0.00000000000000000000,
278,7746.99999999860392563278,7649.86613382250197901158,7746.99999999860392563278,77,0.45744600000000446016,1.56343400000000087857,0,0.00000000000000000000,0.00000000000000000000,
279,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,69,0.36797399999999669262,1.46931200000000217187,0,0.00000000000000000000,0.00000000000000000000,
280,7746.99999999860301613808,7649.86613382250197901158,7746.99999999860301613808,75,0.44254000000000104365,1.71322699999998917519,0,0.00000000000000000000,0.00000000000000000000,
281,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,73,0.43869800000000225282,1.36443599999998355088,0,0.00000000000000000000,0.00000000000000000000,
282,7746.99999999860392563278,7649.86613382250197901158,7746.99999999860392563278,73,0.42702599999999790725,1.68142799999998260319,0,0.00000000000000000000,0.00000000000000000000,
283,7746.99999999860483512748,7649.86613382250197901158,7746.99999999860483512748,75,0.44719899999999768170,1.15191499999997404302,0,0.00000000000000000000,0.00000000000000000000,
284,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,75,0.45602399999999931879,1.12489299999998593194,0,0.00000000000000000000,0.00000000000000000000,
285,7746.99999999860483512748,7649.86613382250197901158,7746.99999999860483512748,71,0.46690399999999954161,1.88264800000001741864,0,0.00000000000000000000,0.00000000000000000000,
286,7746.99999999860847310629,7649.86613382250197901158,7746.99999999860847310629,67,0.44179300000000409909,1.18162100000000691580,0,0.00000000000000000000,0.00000000000000000000,
287,7746.99999999861211108509,7649.86613382250197901158,7746.99999999861211108509,75,0.46938199999999596912,1.49915899999999169268,0,0.00000000000000000000,0.00000000000000000000,
288,7746.99999999860483512748,7649.86613382250197901158,7746.99999999860483512748,68,0.43286100000000260479,1.41174300000000130240,0,0.00000000000000000000,0.00000000000000000000,
289,7746.99999999860847310629,7649.86613382250197901158,7746.99999999860847310629,71,0.43391600000000352111,1.33001500000000305590,0,0.00000000000000000000,0.00000000000000000000,
290,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,64,0.39843799999999873762,1.80184500000001435183,0,0.00000000000000000000,0.00000000000000000000,
291,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,74,0.46151899999999557167,1.36639199999999050306,0,0.00000000000000000000,0.00000000000000000000,
292,7746.99999999860301613808,7649.86613382250197901158,7746.99999999860301613808,71,0.43161900000000485988,1.76759599999999750253,0,0.00000000000000000000,0.00000000000000000000,
293,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,73,0.45731199999999461170,1.35275999999998930434,0,0.00000000000000000000,0.00000000000000000000,
294,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,75,0.50048600000000220689,1.38148599999999532884,0,0.00000000000000000000,0.00000000000000000000,
295,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,74,0.47185199999999838383,1.24900199999999017564,0,0.00000000000000000000,0.00000000000000000000,
296,7746.99999999860483512748,7649.86613382250197901158,7746.99999999860483512748,75,0.44499600000000327782,1.79628900000000157888,0,0.00000000000000000000,0.00000000000000000000,
297,7746.99999999861302057980,7649.86613382250197901158,7746.99999999861302057980,74,0.47582500000000038654,1.12789300000000025648,0,0.00000000000000000000,0.00000000000000000000,
298,7746.99999999860392563278,7649.86613382250197901158,7746.99999999860392563278,74,0.48229700000000264026,1.64150000000000773070,0,0.00000000000000000000,0.00000000000000000000,
299,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,70,0.46097799999999722331,1.33836300000001529042,0,0.00000000000000000000,0.00000000000000000000,
300,7746.99999999860392563278,7649.86613382250197901158,7746.99999999860392563278,70,0.49136199999999519150,1.72017900000000167893,0,0.00000000000000000000,0.00000000000000000000,
301,7746.99999999861029209569,7649.86613382250197901158,7746.99999999861029209569,70,0.48168599999999628380,1.34945600000000354157,0,0.00000000000000000000,0.00000000000000000000,
302,7746.99999999860847310629,7649.86613382250197901158,7746.99999999860847310629,73,0.48338000000001102308,2.12141099999999482861,0,0.00000000000000000000,0.00000000000000000000,
303,7746.99999999860483512748,7649.86613382250197901158,7746.99999999860483512748,72,0.49904999999999688498,2.54023600000002147681,0,0.00000000000000000000,0.00000000000000000000,
304,7746.99999999860301613808,7649.86613382250197901158,7746.99999999860301613808,73,0.48938900000000273849,2.08334600000000591535,0,0.00000000000000000000,0.00000000000000000000,
305,7746.99999999860210664338,7649.86613382250197901158,7746.99999999860210664338,76,0.50662299999999049760,2.08979099999999107240,0,0.00000000000000000000,0.00000000000000000000,
306,7746.99999999860301613808,7649.86613382250197901158,7746.99999999860301613808,75,0.50740100000000154523,1.42811300000002461275,0,0.00000000000000000000,0.00000000000000000000,
307,7746.99999999860665411688,7649.86613382250197901158,7746.99999999860665411688,78,0.50474300000000482669,1.18438100000000190448,0,0.00000000000000000000,0.00000000000000000000,
308,7746.99999999860756361159,7649.86613382250197901158,7746.99999999860756361159,70,0.45537000000000205091,1.44470800000001986518,0,0.00000000000000000000,0.00000000000000000000,
309,7746.99999999861029209569,7649.86613382250197901158,7746.99999999861029209569,73,0.50226599999999166357,1.47595200000000659202,0,0.00000000000000000000,0.00000000000000000000,
310,7747.08180011561853461899,7649.86613382250197901158,7747.08180011561853461899,73,0.48219500000000437012,2.26134999999999308784,0,0.00000000000000000000,0.00000000000000000000,
311,7747.99999999912415660219,7649.86613382250197901158,7747.99999999912415660219,74,0.47240399999999738156,0.97305299999999306237,0,0.00000000000000000000,0.00000000000000000000,
312,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,62,0.43095999999999889951,1.32359500000001162334,0,0.00000000000000000000,0.00000000000000000000,
313,7747.99999999912506609689,7649.86613382250197901158,7747.99999999912506609689,69,0.47598200000000190357,1.88680500000000961336,0,0.00000000000000000000,0.00000000000000000000,
314,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,75,0.50200499999999692591,1.37244999999998640305,0,0.00000000000000000000,0.00000000000000000000,
315,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,74,0.47123000000000558884,1.31296599999998875319,0,0.00000000000000000000,0.00000000000000000000,
316,7747.99999999912779458100,7649.86613382250197901158,7747.99999999912779458100,72,0.48592600000000629734,2.06614799999999831925,0,0.00000000000000000000,0.00000000000000000000,
317,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,77,0.52458799999999428110,1.26684499999998934072,0,0.00000000000000000000,0.00000000000000000000,
318,7747.99999999912779458100,7649.86613382250197901158,7747.99999999912779458100,76,0.50433400000000006003,1.98186300000000414911,0,0.00000000000000000000,0.00000000000000000000,
319,7747.99999999912779458100,7649.86613382250197901158,7747.99999999912779458100,70,0.47770199999999363172,1.11922400000000266118,0,0.00000000000000000000,0.00000000000000000000,
320,7747.99999999913143255981,7649.86613382250197901158,7747.99999999913143255981,69,0.50067500000000109139,1.44667400000000156979,0,0.00000000000000000000,0.00000000000000000000,
321,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,74,0.51616200000000844739,2.33847499999998831299,0,0.00000000000000000000,0.00000000000000000000,
322,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,70,0.50343800000000271666,1.95817699999997785199,0,0.00000000000000000000,0.00000000000000000000,
323,7747.99999999912779458100,7649.86613382250197901158,7747.99999999912779458100,77,0.53728299999998796466,1.59894599999998376916,0,0.00000000000000000000,0.00000000000000000000,
324,7747.99999999912233761279,7649.86613382250197901158,7747.99999999912233761279,74,0.53669700000000375439,2.11395100000001434637,0,0.00000000000000000000,0.00000000000000000000,
325,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,76,0.55589399999999500324,1.56872399999997469422,0,0.00000000000000000000,0.00000000000000000000,
326,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,74,0.52942300000000841464,1.55737300000004097456,0,0.00000000000000000000,0.00000000000000000000,
327,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,79,0.56947399999999959164,1.52301999999997406121,0,0.00000000000000000000,0.00000000000000000000,
328,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,77,0.55783399999999971897,1.45207400000003872265,0,0.00000000000000000000,0.00000000000000000000,
329,7747.99999999912324710749,7649.86613382250197901158,7747.99999999912324710749,73,0.49013899999999921420,2.04980299999999715510,0,0.00000000000000000000,0.00000000000000000000,
330,7747.99999999912961357040,7649.86613382250197901158,7747.99999999912961357040,72,0.53270700000000204000,1.81031799999999520878,0,0.00000000000000000000,0.00000000000000000000,
331,7747.99999999912779458100,7649.86613382250197901158,7747.99999999912779458100,74,0.56984099999999671127,2.04929900000001907756,0,0.00000000000000000000,0.00000000000000000000,
332,7747.99999999913234205451,7649.86613382250197901158,7747.99999999913234205451,68,0.52412300000000300315,2.13161300000001574517,0,0.00000000000000000000,0.00000000000000000000,
333,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,73,0.53974300000000141608,2.11858799999998836938,0,0.00000000000000000000,0.00000000000000000000,
334,7747.99999999913143255981,7649.86613382250197901158,7747.99999999913143255981,74,0.51723599999999692045,1.36173800000000255750,0,0.00000000000000000000,0.00000000000000000000,
335,7747.99999999912779458100,7649.86613382250197901158,7747.99999999912779458100,77,0.57209500000000446107,2.15075999999999112333,0,0.00000000000000000000,0.00000000000000000000,
336,7747.99999999912961357040,7649.86613382250197901158,7747.99999999912961357040,77,0.53481299999999976080,1.98418399999997063787,0,0.00000000000000000000,0.00000000000000000000,
337,7747.99999999912779458100,7649.86613382250197901158,7747.99999999912779458100,76,0.56680299999999306237,2.19196600000003627429,0,0.00000000000000000000,0.00000000000000000000,
338,7747.99999999912961357040,7649.86613382250197901158,7747.99999999912961357040,77,0.55218000000000699856,2.17421899999999368447,0,0.00000000000000000000,0.00000000000000000000,
339,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,72,0.53947300000000097953,1.95049800000003870082,0,0.00000000000000000000,0.00000000000000000000,
340,7747.99999999912324710749,7649.86613382250197901158,7747.99999999912324710749,73,0.54717499999999574811,2.35054500000001098670,0,0.00000000000000000000,0.00000000000000000000,
341,7747.99999999913143255981,7649.86613382250197901158,7747.99999999913143255981,78,0.55542900000000372529,1.76679300000000694126,0,0.00000000000000000000,0.00000000000000000000,
342,7747.99999999912506609689,7649.86613382250197901158,7747.99999999912506609689,72,0.52667099999999322790,2.25356999999996787665,0,0.00000000000000000000,0.00000000000000000000,
343,7747.99999999913143255981,7649.86613382250197901158,7747.99999999913143255981,71,0.53547100000000114051,1.97703200000000833825,0,0.00000000000000000000,0.00000000000000000000,
344,7747.99999999912870407570,7649.86613382250197901158,7747.99999999912870407570,75,0.57117100000000675664,2.19243699999998398198,0,0.00000000000000000000,0.00000000000000000000,
345,7747.99999999912506609689,7649.86613382250197901158,7747.99999999912506609689,73,0.52965599999998858038,2.11712299999999231659,0,0.00000000000000000000,0.00000000000000000000,
346,7747.99999999912779458100,7649.86613382250197901158,7747.99999999912779458100,77,0.52331999999999823103,2.05249100000003181776,0,0.00000000000000000000,0.00000000000000000000,
