mas284_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,total time gmic,total time vpc
859,86327.71069,86195.86303,86327.71069,22,0.070398,0.452305,0,0,0,219.961709,0.003407
860,86327.71175,86195.86303,86327.71175,22,0.083337,0.54797,0,0,0,220.593016,0.003407
861,86327.71204,86195.86303,86327.71204,22,0.081366,0.548226,0,0,0,221.222608,0.003407
862,86327.7129,86195.86303,86327.7129,23,0.075651,0.392841,0,0,0,221.6911,0.003407
863,86327.7142,86195.86303,86327.7142,21,0.074877,0.410194,0,0,0,222.176171,0.003407
864,86327.71591,86195.86303,86327.71591,20,0.066484,0.366685,0,0,0,222.60934,0.003407
865,86327.71687,86195.86303,86327.71687,20,0.067013,0.407814,0,0,0,223.084167,0.003407
866,86327.71702,86195.86303,86327.71702,23,0.088394,0.3848,0,0,0,223.557361,0.003407
867,86327.71756,86195.86303,86327.71756,21,0.0675,0.380793,0,0,0,224.005654,0.003407
868,86327.71955,86195.86303,86327.71955,23,0.073589,0.319687,0,0,0,224.39893,0.003407
869,86327.72208,86195.86303,86327.72208,21,0.080364,0.406405,0,0,0,224.885699,0.003407
870,86327.72463,86195.86303,86327.72463,20,0.077877,0.314182,0,0,0,225.277758,0.003407
871,86327.72637,86195.86303,86327.72637,20,0.066059,0.464809,0,0,0,225.808626,0.003407
872,86327.7272,86195.86303,86327.7272,22,0.079936,0.478653,0,0,0,226.367215,0.003407
873,86327.7284,86195.86303,86327.7284,22,0.080516,0.49595,0,0,0,226.943681,0.003407
874,86327.72869,86195.86303,86327.72869,24,0.082506,0.466414,0,0,0,227.492601,0.003407
875,86327.72944,86195.86303,86327.72944,22,0.07568,0.333426,0,0,0,227.901707,0.003407
876,86327.73032,86195.86303,86327.73032,23,0.079683,0.346702,0,0,0,228.328092,0.003407
877,86327.73148,86195.86303,86327.73148,21,0.071852,0.395595,0,0,0,228.795539,0.003407
878,86327.73214,86195.86303,86327.73214,22,0.078007,0.430438,0,0,0,229.303984,0.003407
879,86327.73249,86195.86303,86327.73249,21,0.072804,0.365747,0,0,0,229.742535,0.003407
880,86327.73289,86195.86303,86327.73289,22,0.079248,0.454533,0,0,0,230.276316,0.003407
881,86327.73321,86195.86303,86327.73321,22,0.080416,0.375737,0,0,0,230.732469,0.003407
882,86327.73337,86195.86303,86327.73337,22,0.075884,0.36961,0,0,0,231.177963,0.003407
883,86327.73416,86195.86303,86327.73416,21,0.080942,0.481561,0,0,0,231.740466,0.003407
884,86327.73527,86195.86303,86327.73527,21,0.075359,0.480441,0,0,0,232.296266,0.003407
885,86327.73722,86195.86303,86327.73722,24,0.086584,0.3811,0,0,0,232.76395,0.003407
886,86327.73799,86195.86303,86327.73799,22,0.082066,0.44991,0,0,0,233.295926,0.003407
887,86327.73839,86195.86303,86327.73839,22,0.081931,0.406922,0,0,0,233.784779,0.003407
888,86327.73883,86195.86303,86327.73883,22,0.072337,0.47197,0,0,0,234.329086,0.003407
889,86327.7391,86195.86303,86327.7391,20,0.069973,0.319872,0,0,0,234.718931,0.003407
890,86327.74245,86195.86303,86327.74245,21,0.080048,0.315248,0,0,0,235.114227,0.003407
891,86327.74436,86195.86303,86327.74436,22,0.076748,0.4852,0,0,0,235.676175,0.003407
892,86327.74641,86195.86303,86327.74641,22,0.079665,0.454319,0,0,0,236.210159,0.003407
893,86327.75082,86195.86303,86327.75082,21,0.074146,0.466871,0,0,0,236.751176,0.003407
894,86327.75474,86195.86303,86327.75474,24,0.080817,0.446881,0,0,0,237.278874,0.003407
895,86327.76094,86195.86303,86327.76094,20,0.068844,0.44285,0,0,0,237.790568,0.003407
896,86327.76251,86195.86303,86327.76251,21,0.082781,0.409761,0,0,0,238.28311,0.003407
897,86327.76725,86195.86303,86327.76725,22,0.08047,0.416137,0,0,0,238.779717,0.003407
898,86327.77006,86195.86303,86327.77006,22,0.083728,0.465358,0,0,0,239.328803,0.003407
899,86327.77183,86195.86303,86327.77183,23,0.093013,0.344735,0,0,0,239.766551,0.003407
900,86327.77324,86195.86303,86327.77324,23,0.074986,0.431276,0,0,0,240.272813,0.003407
901,86327.77505,86195.86303,86327.77505,22,0.081829,0.462802,0,0,0,240.817444,0.003407
902,86327.77675,86195.86303,86327.77675,20,0.074786,0.385637,0,0,0,241.277867,0.003407
903,86327.78096,86195.86303,86327.78096,20,0.068719,0.418301,0,0,0,241.764887,0.003407
904,86327.78303,86195.86303,86327.78303,21,0.077596,0.444235,0,0,0,242.286718,0.003407
905,86327.78322,86195.86303,86327.78322,22,0.084767,0.359223,0,0,0,242.730708,0.003407
906,86327.78435,86195.86303,86327.78435,23,0.08357,0.374308,0,0,0,243.188586,0.003407
907,86327.7859,86195.86303,86327.7859,21,0.070965,0.318613,0,0,0,243.578164,0.003407
908,86327.78641,86195.86303,86327.78641,19,0.066384,0.445164,0,0,0,244.089712,0.003407
909,86327.78752,86195.86303,86327.78752,22,0.08752,0.44136,0,0,0,244.618592,0.003407
910,86327.78834,86195.86303,86327.78834,21,0.080086,0.430452,0,0,0,245.12913,0.003407
911,86327.78885,86195.86303,86327.78885,23,0.085134,0.413949,0,0,0,245.628213,0.003407
912,86327.78905,86195.86303,86327.78905,21,0.07417,0.568104,0,0,0,246.270487,0.003407
913,86327.78917,86195.86303,86327.78917,23,0.078155,0.630928,0,0,0,246.97957,0.003407
914,86327.78925,86195.86303,86327.78925,23,0.083957,0.409561,0,0,0,247.473088,0.003407
915,86327.7894,86195.86303,86327.7894,23,0.074576,0.613521,0,0,0,248.161185,0.003407
916,86327.78962,86195.86303,86327.78962,23,0.098039,0.784988,0,0,0,249.044212,0.003407
917,86327.78981,86195.86303,86327.78981,22,0.091477,0.473743,0,0,0,249.609432,0.003407
918,86327.79007,86195.86303,86327.79007,23,0.076657,0.475817,0,0,0,250.161906,0.003407
919,86327.79024,86195.86303,86327.79024,21,0.072949,0.476457,0,0,0,250.711312,0.003407
920,86327.79065,86195.86303,86327.79065,21,0.083424,0.624732,0,0,0,251.419468,0.003407
921,86327.7909,86195.86303,86327.7909,24,0.08931,0.520794,0,0,0,252.029572,0.003407
922,86327.79103,86195.86303,86327.79103,22,0.083154,0.510964,0,0,0,252.62369,0.003407
923,86327.7912,86195.86303,86327.7912,23,0.085986,0.577606,0,0,0,253.287282,0.003407
924,86327.79131,86195.86303,86327.79131,22,0.087995,0.650947,0,0,0,254.026224,0.003407
925,86327.79135,86195.86303,86327.79135,24,0.0922,0.567395,0,0,0,254.685819,0.003407
926,86327.79147,86195.86303,86327.79147,23,0.094618,0.675191,0,0,0,255.455628,0.003407
927,86327.79141,86195.86303,86327.79141,24,0.097618,1.011344,0,0,0,256.56459,0.003407
928,86327.79143,86195.86303,86327.79143,20,0.07893,0.512823,0,0,0,257.156343,0.003407
929,86327.79149,86195.86303,86327.79149,23,0.099436,1.328626,0,0,0,258.584405,0.003407
930,86327.79156,86195.86303,86327.79156,21,0.082987,0.85677,0,0,0,259.524162,0.003407
931,86327.79148,86195.86303,86327.79148,22,0.08201,1.007529,0,0,0,260.613701,0.003407
932,86327.79152,86195.86303,86327.79152,23,0.100251,0.667588,0,0,0,261.38154,0.003407
933,86327.79158,86195.86303,86327.79158,23,0.101276,0.845763,0,0,0,262.328579,0.003407
934,86327.79155,86195.86303,86327.79155,23,0.084224,0.634246,0,0,0,263.047049,0.003407
935,86327.79156,86195.86303,86327.79156,23,0.086894,0.53902,0,0,0,263.672963,0.003407
936,86327.79162,86195.86303,86327.79162,22,0.085985,0.477419,0,0,0,264.236367,0.003407
937,86327.79166,86195.86303,86327.79166,23,0.079699,0.809757,0,0,0,265.125823,0.003407
938,86327.79187,86195.86303,86327.79187,23,0.106294,0.514681,0,0,0,265.746798,0.003407
939,86327.79181,86195.86303,86327.79181,23,0.084303,1.060243,0,0,0,266.891344,0.003407
940,86327.79201,86195.86303,86327.79201,23,0.084978,0.634369,0,0,0,267.610691,0.003407
941,86327.79194,86195.86303,86327.79194,21,0.088945,0.71617,0,0,0,268.415806,0.003407
942,86327.79208,86195.86303,86327.79208,23,0.089149,1.169305,0,0,0,269.67426,0.003407
943,86327.79215,86195.86303,86327.79215,23,0.083373,0.741476,0,0,0,270.499109,0.003407
944,86327.79208,86195.86303,86327.79208,22,0.080772,0.856416,0,0,0,271.436297,0.003407
945,86327.79224,86195.86303,86327.79224,23,0.085746,0.623921,0,0,0,272.145964,0.003407
946,86327.79237,86195.86303,86327.79237,22,0.08577,0.519162,0,0,0,272.750896,0.003407
947,86327.79272,86195.86303,86327.79272,23,0.085304,0.681265,0,0,0,273.517465,0.003407
948,86327.79289,86195.86303,86327.79289,23,0.088583,0.504657,0,0,0,274.110705,0.003407
949,86327.79299,86195.86303,86327.79299,23,0.086388,0.854859,0,0,0,275.051952,0.003407
950,86327.79304,86195.86303,86327.79304,23,0.095162,1.292257,0,0,0,276.439371,0.003407
951,86327.79315,86195.86303,86327.79315,21,0.094983,0.683131,0,0,0,277.217485,0.003407
952,86327.79297,86195.86303,86327.79297,21,0.078248,0.796556,0,0,0,278.092289,0.003407
953,86327.79301,86195.86303,86327.79301,23,0.0838,0.836826,0,0,0,279.012915,0.003407
954,86327.79305,86195.86303,86327.79305,22,0.094425,0.631793,0,0,0,279.739133,0.003407
955,86327.79326,86195.86303,86327.79326,22,0.096525,0.55731,0,0,0,280.392968,0.003407
956,86327.79344,86195.86303,86327.79344,23,0.093575,0.851776,0,0,0,281.338319,0.003407
957,86327.7935,86195.86303,86327.7935,21,0.086703,1.567252,0,0,0,282.992274,0.003407
958,86327.79342,86195.86303,86327.79342,24,0.097423,1.010237,0,0,0,284.099934,0.003407
959,86327.79353,86195.86303,86327.79353,23,0.081397,0.726637,0,0,0,284.907968,0.003407
960,86327.79354,86195.86303,86327.79354,22,0.08688,0.829244,0,0,0,285.824092,0.003407
961,86327.79358,86195.86303,86327.79358,23,0.087408,0.817784,0,0,0,286.729284,0.003407
962,86327.7942,86195.86303,86327.7942,23,0.087859,0.708343,0,0,0,287.525486,0.003407
963,86327.79363,86195.86303,86327.79363,21,0.082984,1.278354,0,0,0,288.886824,0.003407
964,86327.79355,86195.86303,86327.79355,23,0.105958,0.995439,0,0,0,289.988221,0.003407
965,86327.79367,86195.86303,86327.79367,23,0.093004,0.594923,0,0,0,290.676148,0.003407
966,86327.79371,86195.86303,86327.79371,22,0.082206,0.606736,0,0,0,291.36509,0.003407
967,86327.7939,86195.86303,86327.7939,23,0.081898,0.437322,0,0,0,291.88431,0.003407
968,86327.79409,86195.86303,86327.79409,22,0.081965,0.547958,0,0,0,292.514233,0.003407
969,86327.79432,86195.86303,86327.79432,24,0.101891,0.553105,0,0,0,293.169229,0.003407
970,86327.79496,86195.86303,86327.79496,22,0.090802,0.459182,0,0,0,293.719213,0.003407
971,86327.7953,86195.86303,86327.7953,21,0.091013,0.494337,0,0,0,294.304563,0.003407
972,86327.79551,86195.86303,86327.79551,22,0.094382,0.462959,0,0,0,294.861904,0.003407
973,86327.79575,86195.86303,86327.79575,22,0.087041,0.596411,0,0,0,295.545356,0.003407
974,86327.79583,86195.86303,86327.79583,23,0.109586,0.444413,0,0,0,296.099355,0.003407
975,86327.79606,86195.86303,86327.79606,22,0.096011,0.566985,0,0,0,296.762351,0.003407
976,86327.79623,86195.86303,86327.79623,22,0.091852,0.599212,0,0,0,297.453415,0.003407
977,86327.79654,86195.86303,86327.79654,22,0.092628,0.499495,0,0,0,298.045538,0.003407
978,86327.79713,86195.86303,86327.79713,23,0.094416,0.562027,0,0,0,298.701981,0.003407
979,86327.79747,86195.86303,86327.79747,22,0.095224,0.778226,0,0,0,299.575431,0.003407
980,86327.79777,86195.86303,86327.79777,21,0.090569,0.628932,0,0,0,300.294932,0.003407
981,86327.79795,86195.86303,86327.79795,22,0.095147,0.612814,0,0,0,301.002893,0.003407
982,86327.79804,86195.86303,86327.79804,22,0.082367,0.694111,0,0,0,301.779371,0.003407
983,86327.79837,86195.86303,86327.79837,22,0.086096,0.572787,0,0,0,302.438254,0.003407
984,86327.79869,86195.86303,86327.79869,22,0.082654,0.535372,0,0,0,303.05628,0.003407
985,86327.79886,86195.86303,86327.79886,21,0.084651,0.530733,0,0,0,303.671664,0.003407
986,86327.79897,86195.86303,86327.79897,23,0.095706,0.773563,0,0,0,304.540933,0.003407
987,86327.79893,86195.86303,86327.79893,23,0.099737,0.857081,0,0,0,305.497751,0.003407
988,86327.79902,86195.86303,86327.79902,23,0.094761,0.617208,0,0,0,306.20972,0.003407
989,86327.79904,86195.86303,86327.79904,23,0.103257,0.651306,0,0,0,306.964283,0.003407
990,86327.7991,86195.86303,86327.7991,22,0.088524,0.918524,0,0,0,307.971331,0.003407
991,86327.79908,86195.86303,86327.79908,22,0.084734,1.831346,0,0,0,309.887411,0.003407
992,86327.79974,86195.86303,86327.79974,22,0.087456,0.899192,0,0,0,310.874059,0.003407
993,86327.79909,86195.86303,86327.79909,22,0.09377,0.896757,0,0,0,311.864586,0.003407
994,86327.79921,86195.86303,86327.79921,22,0.093794,0.518722,0,0,0,312.477102,0.003407
995,86327.8002,86195.86303,86327.8002,23,0.098891,0.660166,0,0,0,313.236159,0.003407
996,86327.801,86195.86303,86327.801,23,0.102119,0.611582,0,0,0,313.94986,0.003407
997,86327.80164,86195.86303,86327.80164,22,0.097513,0.58377,0,0,0,314.631143,0.003407
998,86327.80271,86195.86303,86327.80271,22,0.082398,0.508054,0,0,0,315.221595,0.003407
999,86327.80472,86195.86303,86327.80472,22,0.084941,0.417776,0,0,0,315.724312,0.003407
1000,86327.80622,86195.86303,86327.80622,23,0.094082,0.50125,0,0,0,316.319644,0.003407
