,PARAM INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOUND INFO,,,,,,,,,,,GAP INFO,,,,BB INFO,,,,,,,,ORIG PROB,,,,,,,,,,,,,POST-CUT PROB,,,,,,,,,,DISJ INFO,,,,,,,,,,,,CUT INFO,,,,,,,,,,OBJ INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL INFO,,,,,,,,,,,,,,,,,,,,FULL BB INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME INFO,,,,,VERSION INFO,,,,,WRAP UP INFO,,,,END
gus-sch_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,-1.17E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,-1197.25,-1192.361111,-1168.666667,-1167,49,-1184.822279,0,,49,-1195.934256,-1184.822279,41.083375,,4.349569,41.083375,0,97,0,97,0,0.492,0,0.492,834,1378,49,0.05556,0.5,59,0,0,0,319,1058,1,0.006967,52,0.04095,0.5,0.047406,30,2,4,4,30,2,64,0,1,0.00807349,54197,1254,64,54133,32,0,2,14,1,49,0,0,48,1062,1013.776,22,802,272.959,70,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,48,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,-1167,0,-1167,0,-1167,0,-1167,0,-1167,0,-1167,0,2043,0,2043,0,2043,0,97,0,97,0,97,0,20,0,20,0,20,0,-1181.404919,0,-1181.404919,0,-1181.404919,0,-1172.152625,0,-1172.152625,0,-1172.152625,0,866,0,866,0,866,0,0.351,0,0.351,0,0.351,0,0.425,0,0.425,0,0.425,0,0.492,0,0.492,0,0.492,,,,,,,,,,,,-1167,-1167,2043,97,20,-1181.404919,-1172.152625,866,0.351395,0.424684,0.492042,0,80.66,0.02,0.51,81.21,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Mon Jun 28 07:32:07 2021,81,gus-sch_presolved,DONE
h50x2450_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.29E+04,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,22640.36628,24592.1994,25864.0761,32906.88083,57,23891.72787,0,,43,23295.84619,24381.68372,12.188768,,6.384639,16.961135,0,797,0,797,0,3.843,0,3.843,2451,4763,63,0.00361,0.34296,50,0,0,0,0,2362,2401,0.001021,62,0.00361,0.34296,0.001403,52,0,1,43,55,4,64,0,1,0.00159109,16374,2530,64,16310,32,0,2,12,1,43,2,0,1,597,110.512,98,1085,186.509,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32906.88083,0,32906.88083,0,32906.88083,0,32905.83747,0,32905.83747,0,32905.83747,0,19103,0,19103,0,19103,0,797,0,797,0,797,0,33,0,33,0,33,0,28009.56303,0,28009.56303,0,28009.56303,0,32142.41426,0,32142.41426,0,32142.41426,0,2000,0,2000,0,2000,0,2.067,0,2.067,0,2.067,0,1.584,0,1.584,0,1.584,0,3.843,0,3.843,0,3.843,,,,,,,,,,,,32906.88083,32905.83747,19103,797,33,28009.56303,32142.41426,2000,2.066736,1.584193,3.842821,0,39.95,0.01,3.88,43.87,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Mon Jun 28 07:32:51 2021,44,h50x2450_presolved,DONE
haprp_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.67E+06,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,3666028.212,3666053.393,3666980.027,3673280.681,254,3669690.495,0,,82,3666037.545,3669690.495,50.497053,,0.128697,50.497053,0,1,0,1,0,0.037,0,0.037,694,756,254,0.01828,0.48117,0,0,0,0,756,0,0,0.004083,285,0.01384,0.49733,0.07717,95,0,0,3,95,0,64,0,1,0.00861349,17059,673,64,16995,32,0,3,11,1,82,0,0,399,543,525.976,4,238,82.673,510,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,508,81,427,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,345,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,3673280.682,0,3673280.682,0,3673280.682,0,3673280.682,0,3673280.682,0,3673280.682,0,697,0,697,0,697,0,1,0,1,0,1,0,1,0,1,0,1,0,3666028.212,0,3666028.212,0,3666028.212,0,3666028.212,0,3666028.212,0,3666028.212,0,697,0,697,0,697,0,0.025,0,0.025,0,0.025,0,0.037,0,0.037,0,0.037,0,0.037,0,0.037,0,0.037,,,,,,,,,,,,3673280.682,3673280.682,697,1,1,3666028.212,3666028.212,697,0.025192,0.037109,0.037309,0.01,67.07,0.02,0.06,67.17,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Mon Jun 28 07:33:59 2021,68,haprp_presolved,DONE
harp2_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,-7.39E+07,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,-74325169.35,-74259204.71,-74013798.88,-73899800,27,-74251673.13,0,,27,-74277078.49,-74250126.72,17.278211,,11.30567,17.641757,0,17148,0,17148,0,22.677,0,22.677,92,1013,27,0.02731,0.4656,61,0,0,0,0,1013,0,0.021589,30,0.01216,0.45754,0.151908,19,0,2,2,17,3,64,0,1,0.00560196,30492,902,64,30428,32,0,3,12,1,27,0,0,570,627,603.704,33,1005,339.556,28,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73899698,0,-73899698,0,-73899698,0,-73907046.29,0,-73907046.29,0,-73907046.29,0,362141,0,362141,0,362141,0,17148,0,17148,0,17148,0,17,0,17,0,17,0,-74258855.68,0,-74258855.68,0,-74258855.68,0,-74160964.16,0,-74160964.16,0,-74160964.16,0,702,0,702,0,702,0,0.176,0,0.176,0,0.176,0,18.287,0,18.287,0,18.287,0,22.677,0,22.677,0,22.677,,,,,,,,,,,,-73899698,-73907046.29,362141,17148,17,-74258855.68,-74160964.16,702,0.175507,18.286803,22.677229,0,8.74,0.01,22.76,31.52,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Mon Jun 28 07:34:30 2021,31,harp2_presolved,DONE
hgms-det_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,-4.73E+04,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,-53638.79809,-53637.61261,-53633.54753,-47314.08587,152,-53616.18988,0,,0,,-53616.18988,0.357458,,0,0.357458,0,0,0,0,0,0,0,0,4599,950,163,0.00001,0.49624,196,0,0,0,0,393,557,0.006109,163,0.00001,0.49624,0.006109,53,0,0,0,53,0,64,0,1,0.0538787,29171,629,64,29107,32,0,4,9,1,0,0,0,0,0,0,2,376,112.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0.42,40.03,0.02,0,40.5,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,PRLP_INFEASIBLE,Mon Jun 28 07:35:11 2021,41,hgms-det_presolved,DONE
ic97_potential_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.94E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,3868,3868,3877,3942,290,3871.426494,0,,1,3868,3871.426494,4.630397,,0,4.630397,0,906299,0,906299,0,2992.196,0,2992.196,998,726,293,0.0137,0.5,46,0,0,0,73,449,204,0.004267,290,0.0137,0.5,0.004266,82,0,2,1,82,0,64,0,1,0.0198423,1364,416,64,1300,38,0,2,13,1,1,0,0,2,2,2,2,26,6.572,4,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3941.999995,0,3941.999995,0,3941.999995,0,3941.606317,0,3941.606317,0,3941.606317,0,28955651,0,28955651,0,28955651,0,906299,0,906299,0,906299,0,15,0,15,0,15,0,3878.819942,0,3878.819942,0,3878.819942,0,3898.353383,0,3898.353383,0,3898.353383,0,4944,0,4944,0,4944,0,0.337,0,0.337,0,0.337,0,1883.861,0,1883.861,0,1883.861,0,2992.196,0,2992.196,0,2992.196,,,,,,,,,,,,3941.999995,3941.606317,28955651,906299,15,3878.819942,3898.353383,4944,0.3366,1883.861378,2992.195598,0.01,1.96,0.01,3000.21,3002.19,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Mon Jun 28 08:25:05 2021,2994,ic97_potential_presolved,DONE
ic97_tension_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.94E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,3892,3892,3922,3942,119,3894.929284,0,,4,3892,3894.929284,5.858568,,0,5.858568,0,4905,0,4905,0,5.68,0,5.68,215,523,119,0.01667,0.5,214,0,0,0,4,171,348,0.011134,115,0.01667,0.5,0.011123,77,4,3,2,77,4,64,0,1,0.0345925,509,158,64,445,39,0,3,9,1,4,0,0,5,6,5.5,2,22,6.824,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3942,0,3942,0,3942,0,3941.765347,0,3941.765347,0,3941.765347,0,103056,0,103056,0,103056,0,4905,0,4905,0,4905,0,15,0,15,0,15,0,3908.99277,0,3908.99277,0,3908.99277,0,3932.077899,0,3932.077899,0,3932.077899,0,965,0,965,0,965,0,0.109,0,0.109,0,0.109,0,4.513,0,4.513,0,4.513,0,5.68,0,5.68,0,5.68,,,,,,,,,,,,3942,3941.765347,103056,4905,15,3908.99277,3932.077899,965,0.10921,4.51262,5.680385,0,0.55,0,5.71,6.27,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Mon Jun 28 07:41:32 2021,6,ic97_tension_presolved,DONE
neos-3665875-lesum_presolved,-1,2,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.28E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,248.325,248.325,430.3611126,3274.81,179,286.6875,0,,2,248.325,286.6875,1.26756,,0,1.26756,0,3004,0,3004,0,65.882,0,65.882,3184,3128,184,0.04016,0.5,0,0,0,0,0,320,2808,0.001068,186,0.00241,0.5,0.001096,10,0,0,2,10,1,2,0,1,0.110965,1290,685,2,1288,1,0,1,1,1,2,0,0,4,275,139.5,3,400,301.698,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3274.81,0,3274.81,0,3274.81,0,3274.646778,0,3274.646778,0,3274.646778,0,327244,0,327244,0,327244,0,3004,0,3004,0,3004,0,22,0,22,0,22,0,482.1383631,0,482.1383631,0,482.1383631,0,3051.409509,0,3051.409509,0,3051.409509,0,8500,0,8500,0,8500,0,1.92,0,1.92,0,1.92,0,55.907,0,55.907,0,55.907,0,65.882,0,65.882,0,65.882,,,,,,,,,,,,3274.81,3274.646778,327244,3004,22,482.138363,3051.409509,8500,1.919746,55.907073,65.881525,0.03,1.66,0.05,66.05,67.8,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sat Jun 26 17:55:01 2021,67,neos-3665875-lesum_presolved,DONE
icir97_potential_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,6.33E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,6227,6227,6227,6325,959,6230.23908,0,,0,,6230.23908,3.305184,,0,3.305184,0,0,0,0,0,0,0,0,3146,2110,974,0.00194,0.5,166,0,0,0,418,1238,454,0.00145,974,0.00194,0.5,0.00145,194,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,28,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0.03,9.92,0,0,9.97,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,NO_CUTS_LIKELY,Mon Jun 28 07:41:42 2021,10,icir97_potential_presolved,DONE
icir97_tension_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,6.38E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,6302,6302,6344,6375,707,6304.809297,0,,3,6302,6304.809297,3.848352,,0,3.848352,0,165556,0,165556,0,526.049,0,526.049,864,1906,707,0.01667,0.5,843,0,0,0,572,229,1105,0.00872,702,0.01667,0.5,0.008709,257,0,2,3,258,1,64,0,1,0.040213,460,245,64,396,39,0,3,9,1,3,0,0,6,18,10.333,2,43,19.912,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6375,0,6375,0,6375,0,6374.362818,0,6374.362818,0,6374.362818,0,4841245,0,4841245,0,4841245,0,165556,0,165556,0,165556,0,15,0,15,0,15,0,6332.495592,0,6332.495592,0,6332.495592,0,6354.219512,0,6354.219512,0,6354.219512,0,4479,0,4479,0,4479,0,0.57,0,0.57,0,0.57,0,244.012,0,244.012,0,244.012,0,526.049,0,526.049,0,526.049,,,,,,,,,,,,6375,6374.362818,4841245,165556,15,6332.495592,6354.219512,4479,0.569792,244.012003,526.049325,0,4.39,0.01,527.32,531.73,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Mon Jun 28 07:50:33 2021,531,icir97_tension_presolved,DONE
iis-100-0-cov_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,2.90E+01,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,16.66666667,21.05722297,23.48516748,29,100,16.80805306,0,,100,21.04712292,21.04712292,1.146376,,35.517213,35.517213,0,148110,0,148110,0,1575.327,0,1575.327,3831,100,100,0.16667,0.16667,0,0,0,0,0,100,0,0.06,93,0.02247,0.48306,0.083912,2,0,0,12,0,12,64,0,1,0.854271,5994,100,64,5930,32,0,4,7,1,100,0,0,100,100,100,100,100,100,102,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,99,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29,0,29,0,29,0,29,0,7829970,0,7829970,0,7829970,0,148110,0,148110,0,148110,0,25,0,25,0,25,0,21.01939381,0,21.01939381,0,21.01939381,0,21.31508355,0,21.31508355,0,21.31508355,0,4964,0,4964,0,4964,0,2.395,0,2.395,0,2.395,0,8.94,0,8.94,0,8.94,0,1575.327,0,1575.327,0,1575.327,,,,,,,,,,,,29,29,7829970,148110,25,21.019394,21.315084,4964,2.395067,8.939817,1575.327176,0.09,104.9,0.42,1579.39,1684.8,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Mon Jun 28 08:10:32 2021,1680,iis-100-0-cov_presolved,DONE
iis-bupa-cov_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.60E+01,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,26.49721688,29.43358942,31.05557562,36,151,26.57796607,0,,153,29.42021582,29.42021582,0.849743,,30.759399,30.759399,0,193100,0,193100,0,3600,0,3600,4796,337,153,0.00312,0.48632,0,0,0,0,0,337,0,0.023717,153,0.00289,0.49093,0.053441,5,0,0,22,0,22,64,0,1,0.278707,17490,332,64,17426,32,0,4,8,1,153,0,0,332,332,332,286,286,286,153,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,151,151,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36,0,34,0,34,0,34,0,19625812,0,19625812,0,19625812,0,193100,0,193100,0,193100,0,37,0,37,0,37,0,29.39223783,0,29.39223783,0,29.39223783,0,30,0,30,0,30,0,15428,0,15428,0,15428,0,7.132,0,7.132,0,7.132,0,20.816,0,20.816,0,20.816,0,3600,0,3600,0,3600,,,,,,,,,,,,36,34,19625812,193100,37,29.392238,30,15428,7.132341,20.816212,3600.000384,0.24,1165.79,0.74,3609.35,4776.15,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Mon Jun 28 09:07:53 2021,4767,iis-bupa-cov_presolved,DONE
janos-us-DDM_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.49E+06,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,1488134.75,1488312.563,1488687.375,1492707,81,1488682.517,0,,32,1488269.069,1488690.394,11.980258,,2.937697,12.152536,0,3101668,0,3101668,0,3600.001,0,3600.001,755,2179,81,0.0625,0.5,671,0,0,0,84,0,2095,0.003874,84,0.01416,0.5,0.010798,30,0,0,4,30,2,64,0,1,0.00369307,4020,728,64,3956,32,0,5,8,1,32,0,0,162,519,379.469,8,162,63.63,164,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,162,30,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,1492919,0,1492919,0,1492919,0,1491229.94,0,1491229.94,0,1491229.94,0,20714227,0,20714227,0,20714227,0,3101668,0,3101668,0,3101668,0,10,0,10,0,10,0,1489231.213,0,1489231.213,0,1489231.213,0,1489462.779,0,1489462.779,0,1489462.779,0,1470,0,1470,0,1470,0,0.197,0,0.197,0,0.197,0,3571.04,0,3571.04,0,3571.04,0,3600.001,0,3600.001,0,3600.001,,,,,,,,,,,,1492919,1491229.94,20714227,3101668,10,1489231.213,1489462.779,1470,0.197445,3571.040325,3600.000654,0.02,6.98,0.01,3613.54,3620.55,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Mon Jun 28 08:50:44 2021,3611,janos-us-DDM_presolved,DONE
k16x240_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.07E+04,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,2769.838,4614.321,5804.234,10674,13,3670.025568,0,,14,4512.044452,4578.06142,11.388779,,22.041634,22.876852,0,302565,0,302565,0,449.208,0,449.208,256,480,14,0.004,0.164,16,0,0,0,0,240,240,0.007812,15,0.004,0.36134,0.037932,8,0,1,5,8,4,64,0,1,0.0214837,7881,307,64,7817,32,0,4,8,1,14,0,0,273,287,282.571,31,135,73.923,15,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10674,0,10674,0,10674,0,10672.94185,0,10672.94185,0,10672.94185,0,7304605,0,7304605,0,7304605,0,302565,0,302565,0,302565,0,14,0,14,0,14,0,8115.901573,0,8115.901573,0,8115.901573,0,8990.481329,0,8990.481329,0,8990.481329,0,578,0,578,0,578,0,0.164,0,0.164,0,0.164,0,0.725,0,0.725,0,0.725,0,449.208,0,449.208,0,449.208,,,,,,,,,,,,10674,10672.94185,7304605,302565,14,8115.901573,8990.481329,578,0.164211,0.72512,449.208075,0,1.3,0,450.3,451.62,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Mon Jun 28 08:18:03 2021,451,k16x240_presolved,DONE
k16x240b_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.14E+04,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,3320.771,5011.751,6512.499,11393,14,4197.345072,0,,15,4082.827757,4536.845678,10.859133,,9.440475,15.064918,0,182702,0,182702,0,376.955,0,376.955,256,480,15,0.004,0.19,16,0,0,0,0,240,240,0.007812,15,0.004,0.43539,0.040075,8,0,0,1,8,1,64,0,1,0.0189134,7149,307,64,7085,32,0,4,9,1,15,0,0,272,292,283.533,31,116,66.143,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11393,0,11393,0,11393,0,11391.90488,0,11391.90488,0,11391.90488,0,5826346,0,5826346,0,5826346,0,182702,0,182702,0,182702,0,17,0,17,0,17,0,8342.680286,0,8342.680286,0,8342.680286,0,9911.169804,0,9911.169804,0,9911.169804,0,1093,0,1093,0,1093,0,0.327,0,0.327,0,0.327,0,34.134,0,34.134,0,34.134,0,376.955,0,376.955,0,376.955,,,,,,,,,,,,11393,11391.90488,5826346,182702,17,8342.680286,9911.169804,1093,0.326605,34.134368,376.954546,0,1.16,0,378.08,379.25,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Mon Jun 28 08:21:17 2021,378,k16x240b_presolved,DONE
khb05250_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.07E+08,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,95919464,102291675,106133832,106940226,19,104064197.7,0,,3,99300718.36,104138312.9,73.903544,,30.680767,74.576049,0,1,0,1,0,0.05,0,0.05,100,1299,19,0.0616,0.474,76,0,0,0,0,24,1275,0.02,18,0.0964,0.49026,0.021809,18,0,2,3,18,2,64,0,1,0.00269008,13274,1206,64,13210,32,0,5,8,1,3,0,0,75,143,106.667,75,349,124.421,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106940226,0,106940226,0,106940226,0,106940226,0,106940226,0,106940226,0,340,0,340,0,340,0,1,0,1,0,1,0,7,0,7,0,7,0,104589745.7,0,104589745.7,0,104589745.7,0,106915587.1,0,106915587.1,0,106915587.1,0,340,0,340,0,340,0,0.05,0,0.05,0,0.05,0,0.036,0,0.036,0,0.036,0,0.05,0,0.05,0,0.05,,,,,,,,,,,,106940226,106940226,340,1,7,104589745.7,106915587.1,340,0.049604,0.036474,0.050452,0,3.47,0,0.07,3.55,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Mon Jun 28 08:17:18 2021,4,khb05250_presolved,DONE
l152lav_presolved,-1,64,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,4.72E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,4656.363636,4684.206107,4802.813953,4722,10,4664.613979,0,,52,4677.46236,4678.387601,12.569774,,32.14487,33.554516,0,614,0,614,0,1.025,0,1.025,97,1987,52,0.07071,0.46465,95,0,0,0,0,1987,0,0.047909,70,0.01376,0.49312,0.365263,5,0,0,2,2,2,64,1,1,0.0100959,93062,1897,64,92998,32,3,4,14,1,52,0,0,1899,1907,1902.058,1642,1727,1702.3,54,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,52,51,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4722,0,4722,0,4722,0,4722,0,4722,0,4722,0,9313,0,9313,0,9313,0,614,0,614,0,614,0,6,0,6,0,6,0,4676.88606,0,4676.88606,0,4676.88606,0,4677.595919,0,4677.595919,0,4677.595919,0,681,0,681,0,681,0,0.267,0,0.267,0,0.267,0,1.008,0,1.008,0,1.008,0,1.025,0,1.025,0,1.025,,,,,,,,,,,,4722,4722,9313,614,6,4676.88606,4677.595919,681,0.266609,1.007542,1.025285,0.02,535.27,0.08,1.05,536.45,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Mon Jun 28 08:26:14 2021,536,l152lav_presolved,DONE
