,,BOUND INFO,,BB INFO,,,,,,,,ORIG PROB INFO,,,,,,,,,,,,,CLEANED PROB INFO,,,,,,,,,,,,,,,FULL BB INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERSION INFO,,,,WRAP UP INFO,,,,END
a1c1s1,536,997.52958333333390328335,4649.66760463325317687122,54574,73057,54574,73057,1195.314,1061.047,1195.314,1061.047,3312,3648,173,0.00208,0.06250,1248,0,0,0,0,192,3456,0.000842,1876,2489,155,0.00417,0.48525,1075,0,0,0,0,192,2297,0.001553,0,0,11503.44412499999452847987,11503.44412499998725252226,11503.44412499999452847987,11503.44412499998725252226,11503.44412499999452847987,11503.44412499998725252226,11502.39729142987380328123,11502.32602444283656950574,11502.39729142987380328123,11502.32602444283656950574,11502.39729142987380328123,11502.32602444283656950574,6959214,8279939,6959214,8279939,6959214,8279939,54574,73057,54574,73057,54574,73057,36,23,36,23,36,23,4564.75702370184080791660,7758.70972245220855256775,4564.75702370184080791660,7758.70972245220855256775,4564.75702370184080791660,7758.70972245220855256775,9306.61724084773413778748,10716.40320925492414971814,9306.61724084773413778748,10716.40320925492414971814,9306.61724084773413778748,10716.40320925492414971814,8868,5309,8868,5309,8868,5309,2.048,0.936,2.048,0.936,2.048,0.936,1111.141,976.104,1111.141,976.104,1111.141,976.104,1195.314,1061.047,1195.314,1061.047,1195.314,1061.047,11503.44412499999452847987,11502.39729142987380328123,6959214,54574,36,4564.757024,9306.617241,8868,2.047673,1111.140705,1195.313705,11503.44412499998725252226,11502.32602444283656950574,8279939,73057,23,7758.709722,10716.403209,5309,0.935514,976.103857,1061.047181,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 14:42:33 2023,2256,a1c1s1,DONE
a2c1s1,536,730.20749999999952706276,4110.34675770325338817202,35196,34796,35196,34796,950.794,480.566,950.794,480.566,3312,3648,174,0.00208,0.06042,1248,0,0,0,0,192,3456,0.000842,1856,2459,159,0.00208,0.50000,1058,0,0,0,0,192,2267,0.001573,0,0,10889.13762499999938881956,10889.13762499999938881956,10889.13762499999938881956,10889.13762499999938881956,10889.13762499999938881956,10889.13762499999938881956,10888.26937366035781451501,10888.06997095657061436214,10888.26937366035781451501,10888.06997095657061436214,10888.26937366035781451501,10888.06997095657061436214,4093698,3907617,4093698,3907617,4093698,3907617,35196,34796,35196,34796,35196,34796,32,30,32,30,32,30,4095.00521713181979066576,7015.82557411607740505133,4095.00521713181979066576,7015.82557411607740505133,4095.00521713181979066576,7015.82557411607740505133,9010.19339074889830953907,10297.22338561355718411505,9010.19339074889830953907,10297.22338561355718411505,9010.19339074889830953907,10297.22338561355718411505,8536,6977,8536,6977,8536,6977,2.453,1.058,2.453,1.058,2.453,1.058,406.987,44.052,406.987,44.052,406.987,44.052,950.794,480.566,950.794,480.566,950.794,480.566,10889.13762499999938881956,10888.26937366035781451501,4093698,35196,32,4095.005217,9010.193391,8536,2.452675,406.987103,950.794309,10889.13762499999938881956,10888.06997095657061436214,3907617,34796,30,7015.825574,10297.223386,6977,1.058036,44.051822,480.566136,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 20:36:31 2023,1432,a2c1s1,DONE
ab51-40-100,536,-10887846283.41750335693359375000,-10632032444.84491348266601562500,527,10,527,10,11.106,4.225,11.106,4.225,11893,12675,191,0.00332,0.50000,0,0,0,0,0,12675,0,0.000483,4725,10098,150,0.00535,0.48663,15,0,0,0,0,10098,0,0.001918,0,0,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10421277203.50000000000000000000,-10420305975.00000000000000000000,-10421277203.50000000000000000000,-10420305975.00000000000000000000,-10421277203.50000000000000000000,-10420305975.00000000000000000000,39250,11061,39250,11061,39250,11061,527,10,527,10,527,10,37,34,37,34,37,34,-10754403698.79946327209472656250,-10568502593.11805534362792968750,-10754403698.79946327209472656250,-10568502593.11805534362792968750,-10754403698.79946327209472656250,-10568502593.11805534362792968750,-10506544822.88904380798339843750,-10439214705.19984054565429687500,-10506544822.88904380798339843750,-10439214705.19984054565429687500,-10506544822.88904380798339843750,-10439214705.19984054565429687500,18050,10268,18050,10268,18050,10268,6.909,4.157,6.909,4.157,6.909,4.157,10.757,4.224,10.757,4.224,10.757,4.224,11.106,4.225,11.106,4.225,11.106,4.225,-10420305975.00000000000000000000,-10421277203.50000000000000000000,39250,527,37,-10754403698.799463,-10506544822.889044,18050,6.908835,10.757014,11.106239,-10420305975.00000000000000000000,-10420305975.00000000000000000000,11061,10,34,-10568502593.118055,-10439214705.199841,10268,4.157460,4.224275,4.224698,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 20:28:48 2023,17,ab51-40-100,DONE
ab67-40-100,536,-11552655490.98717498779296875000,-11189707742.50000000000000000000,1,1,1,1,8.200,0.708,8.200,0.708,12092,12812,209,0.00094,0.50000,0,0,0,0,0,12812,0,0.000490,4716,10384,87,0.12500,0.50000,14,0,0,0,0,10384,0,0.001982,0,0,-11185592442.00000000000000000000,-11185388936.00000000000000000000,-11185592442.00000000000000000000,-11185388936.00000000000000000000,-11185592442.00000000000000000000,-11185388936.00000000000000000000,-11186418442.00000000000000000000,-11186253442.00000953674316406250,-11186418442.00000000000000000000,-11186253442.00000953674316406250,-11186418442.00000000000000000000,-11186253442.00000953674316406250,20853,3954,20853,3954,20853,3954,1,1,1,1,1,1,23,1,23,1,23,1,-11437746961.42781829833984375000,-11186253442.00000953674316406250,-11437746961.42781829833984375000,-11186253442.00000953674316406250,-11437746961.42781829833984375000,-11186253442.00000953674316406250,-11196207003.29963302612304687500,-11186253442.00000953674316406250,-11196207003.29963302612304687500,-11186253442.00000953674316406250,-11196207003.29963302612304687500,-11186253442.00000953674316406250,20853,3954,20853,3954,20853,3954,8.116,0.697,8.116,0.697,8.116,0.697,8.199,0.527,8.199,0.527,8.199,0.527,8.200,0.708,8.200,0.708,8.200,0.708,-11185592442.00000000000000000000,-11186418442.00000000000000000000,20853,1,23,-11437746961.427818,-11196207003.299633,20853,8.116128,8.198704,8.199563,-11185388936.00000000000000000000,-11186253442.00000953674316406250,3954,1,1,-11186253442.000010,-11186253442.000010,3954,0.696985,0.527459,0.707798,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 22:25:15 2023,11,ab67-40-100,DONE
ab69-40-100,536,-11558979156.97005271911621093750,-11194604842.25000000000000000000,1,1,1,1,7.818,0.581,7.818,0.581,11911,12622,211,0.00312,0.50000,0,0,0,0,0,12622,0,0.000494,4638,10216,117,0.12500,0.50000,14,0,0,0,0,10216,0,0.001997,0,0,-11185620442.00000000000000000000,-11186281442.00000000000000000000,-11185620442.00000000000000000000,-11186281442.00000000000000000000,-11185620442.00000000000000000000,-11186281442.00000000000000000000,-11186446441.99999809265136718750,-11186281442.00000000000000000000,-11186446441.99999809265136718750,-11186281442.00000000000000000000,-11186446441.99999809265136718750,-11186281442.00000000000000000000,26061,4885,26061,4885,26061,4885,1,1,1,1,1,1,26,1,26,1,26,1,-11444568734.53913879394531250000,-11186281442.00000000000000000000,-11444568734.53913879394531250000,-11186281442.00000000000000000000,-11444568734.53913879394531250000,-11186281442.00000000000000000000,-11186446441.99999809265136718750,-11186281442.00000000000000000000,-11186446441.99999809265136718750,-11186281442.00000000000000000000,-11186446441.99999809265136718750,-11186281442.00000000000000000000,26061,4885,26061,4885,26061,4885,7.811,0.572,7.811,0.572,7.811,0.572,7.818,0.581,7.818,0.581,7.818,0.581,7.818,0.581,7.818,0.581,7.818,0.581,-11185620442.00000000000000000000,-11186446441.99999809265136718750,26061,1,26,-11444568734.539139,-11186446441.999998,26061,7.810719,7.817792,7.818423,-11186281442.00000000000000000000,-11186281442.00000000000000000000,4885,1,1,-11186281442.000000,-11186281442.000000,4885,0.571623,0.580588,0.580969,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 19:41:12 2023,11,ab69-40-100,DONE
ab71-20-100,536,-10887769664.97414398193359375000,-10631122484.96987152099609375000,321,1,321,1,8.253,2.679,8.253,2.679,6380,6689,185,0.00332,0.50000,0,1,0,0,0,6689,0,0.000983,2432,5378,160,0.00189,0.48711,14,0,0,0,0,5378,0,0.004223,0,0,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420305975.00000000000000000000,-10420544123.82383346557617187500,-10420305975.00000000000000000000,-10420544123.82383346557617187500,-10420305975.00000000000000000000,-10420544123.82383346557617187500,-10420305975.00000000000000000000,32607,7375,32607,7375,32607,7375,321,1,321,1,321,1,26,32,26,32,26,32,-10750632200.57803153991699218750,-10564480459.28224945068359375000,-10750632200.57803153991699218750,-10564480459.28224945068359375000,-10750632200.57803153991699218750,-10564480459.28224945068359375000,-10529045293.31123161315917968750,-10426123436.61702156066894531250,-10529045293.31123161315917968750,-10426123436.61702156066894531250,-10529045293.31123161315917968750,-10426123436.61702156066894531250,11128,7375,11128,7375,11128,7375,5.204,2.673,5.204,2.673,5.204,2.673,7.446,2.679,7.446,2.679,7.446,2.679,8.253,2.679,8.253,2.679,8.253,2.679,-10420305975.00000000000000000000,-10420544123.82383346557617187500,32607,321,26,-10750632200.578032,-10529045293.311232,11128,5.203557,7.446356,8.253245,-10420305975.00000000000000000000,-10420305975.00000000000000000000,7375,1,32,-10564480459.282249,-10426123436.617022,7375,2.673301,2.678569,2.679076,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 18:47:54 2023,12,ab71-20-100,DONE
ab72-40-100,536,-11608837352.47343826293945312500,-11199852760.12500190734863281250,1,1,1,1,13.365,0.768,13.365,0.768,11671,12370,244,0.00030,0.50000,0,0,0,0,0,12370,0,0.000500,4537,9996,124,0.12500,0.50000,14,0,0,0,0,9996,0,0.002019,0,0,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,-11186620442.00000000000000000000,47087,5879,47087,5879,47087,5879,1,1,1,1,1,1,46,1,46,1,46,1,-11508314771.33010101318359375000,-11186620442.00000000000000000000,-11508314771.33010101318359375000,-11186620442.00000000000000000000,-11508314771.33010101318359375000,-11186620442.00000000000000000000,-11197587519.86027717590332031250,-11186620442.00000000000000000000,-11197587519.86027717590332031250,-11186620442.00000000000000000000,-11197587519.86027717590332031250,-11186620442.00000000000000000000,47087,5879,47087,5879,47087,5879,13.294,0.738,13.294,0.738,13.294,0.738,13.365,0.767,13.365,0.767,13.365,0.767,13.365,0.768,13.365,0.768,13.365,0.768,-11186620442.00000000000000000000,-11186620442.00000000000000000000,47087,1,46,-11508314771.330101,-11197587519.860277,47087,13.294059,13.364683,13.365374,-11186620442.00000000000000000000,-11186620442.00000000000000000000,5879,1,1,-11186620442.000000,-11186620442.000000,5879,0.738303,0.767030,0.767929,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 03:44:23 2023,17,ab72-40-100,DONE
aflow30a,536,983.16742526336463470216,983.16742526336520313635,1203,2683,1203,2683,1.852,4.281,1.852,4.281,479,842,31,0.01042,0.46341,58,0,0,0,0,421,421,0.005184,449,812,25,0.01042,0.46341,29,0,0,0,0,392,420,0.005571,0,0,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,1158.00000000000000000000,33760,77763,33760,77763,33760,77763,1203,2683,1203,2683,1203,2683,31,24,31,24,31,24,1044.65831974029788398184,1034.48567924862641120853,1044.65831974029788398184,1034.48567924862641120853,1044.65831974029788398184,1034.48567924862641120853,1104.32451603063441325503,1093.22565229618271587242,1104.32451603063441325503,1093.22565229618271587242,1104.32451603063441325503,1093.22565229618271587242,1816,1900,1816,1900,1816,1900,0.263,0.279,0.263,0.279,0.263,0.279,0.341,0.838,0.341,0.838,0.341,0.838,1.852,4.281,1.852,4.281,1.852,4.281,1158.00000000000000000000,1158.00000000000000000000,33760,1203,31,1044.658320,1104.324516,1816,0.262645,0.341426,1.851579,1158.00000000000000000000,1158.00000000000000000000,77763,2683,24,1034.485679,1093.225652,1900,0.278697,0.837884,4.281251,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 22:11:53 2023,6,aflow30a,DONE
aflow40b,536,1005.66481651205629077594,1005.68163503481900988845,10580,43778,10580,43778,43.212,239.623,43.212,239.623,1442,2728,38,0.00280,0.50000,78,0,0,0,0,1364,1364,0.001724,1401,2687,36,0.00280,0.45000,39,0,0,0,0,1325,1362,0.001780,0,0,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,1168.00000000000000000000,583203,3188992,583203,3188992,583203,3188992,10580,43778,10580,43778,10580,43778,38,34,38,34,38,34,1059.55116266963887028396,1054.75173927307059784653,1059.55116266963887028396,1054.75173927307059784653,1059.55116266963887028396,1054.75173927307059784653,1105.07913765742432588013,1100.31380754390784204588,1105.07913765742432588013,1100.31380754390784204588,1105.07913765742432588013,1100.31380754390784204588,6945,7774,6945,7774,6945,7774,0.898,1.059,0.898,1.059,0.898,1.059,9.467,92.127,9.467,92.127,9.467,92.127,43.212,239.623,43.212,239.623,43.212,239.623,1168.00000000000000000000,1168.00000000000000000000,583203,10580,38,1059.551163,1105.079138,6945,0.898325,9.466843,43.211977,1168.00000000000000000000,1168.00000000000000000000,3188992,43778,34,1054.751739,1100.313808,7774,1.059046,92.126671,239.622940,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 14:47:16 2023,283,aflow40b,DONE
air01,536,6743.00000000000000000000,6743.00000000000000000000,1,1,1,1,0.008,0.004,0.008,0.004,23,771,5,0.50000,0.50000,23,0,0,0,0,771,0,0.237692,21,461,5,0.50000,0.50000,18,0,0,0,0,461,0,0.251730,0,0,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,26,20,26,20,26,20,1,1,1,1,1,1,1,1,1,1,1,1,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,6796.00000000000000000000,26,20,26,20,26,20,0.007,0.004,0.007,0.004,0.007,0.004,0.004,0.002,0.004,0.002,0.004,0.002,0.008,0.004,0.008,0.004,0.008,0.004,6796.00000000000000000000,6796.00000000000000000000,26,1,1,6796.000000,6796.000000,26,0.007391,0.003525,0.007696,6796.00000000000000000000,6796.00000000000000000000,20,1,1,6796.000000,6796.000000,20,0.003765,0.002001,0.004006,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 12:20:02 2023,0,air01,DONE
air02,536,7640.00000000000090949470,7640.00000000000000000000,1,1,1,1,0.086,0.054,0.086,0.054,50,6774,16,0.33333,0.33333,50,0,0,0,0,6774,0,0.181739,38,5956,16,0.33333,0.33333,38,0,0,0,0,5956,0,0.198146,0,0,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,7810.00000000000000000000,125,98,125,98,125,98,1,1,1,1,1,1,1,2,1,2,1,2,7810.00000000000000000000,7640.00000000000000000000,7810.00000000000000000000,7640.00000000000000000000,7810.00000000000000000000,7640.00000000000000000000,7810.00000000000000000000,7640.00000000000000000000,7810.00000000000000000000,7640.00000000000000000000,7810.00000000000000000000,7640.00000000000000000000,125,98,125,98,125,98,0.078,0.051,0.078,0.051,0.078,0.051,0.086,0.054,0.086,0.054,0.086,0.054,0.086,0.054,0.086,0.054,0.086,0.054,7810.00000000000000000000,7810.00000000000000000000,125,1,1,7810.000000,7810.000000,125,0.077944,0.085607,0.086320,7810.00000000000000000000,7810.00000000000000000000,98,1,2,7640.000000,7640.000000,98,0.050531,0.053558,0.053960,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 08:39:30 2023,1,air02,DONE
air03,536,338864.25000000000000000000,338864.25000000000000000000,1,1,1,1,0.217,0.106,0.217,0.106,124,10757,35,0.12500,0.50000,124,0,0,0,0,10757,0,0.068244,94,8412,35,0.12500,0.50000,94,0,0,0,0,8412,0,0.068906,0,0,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,674,356,674,356,674,356,1,1,1,1,1,1,1,1,1,1,1,1,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,340160.00000000000000000000,674,356,674,356,674,356,0.206,0.101,0.206,0.101,0.206,0.101,0.214,0.105,0.214,0.105,0.214,0.105,0.217,0.106,0.217,0.106,0.217,0.106,340160.00000000000000000000,340160.00000000000000000000,674,1,1,340160.000000,340160.000000,674,0.206468,0.214249,0.216631,340160.00000000000000000000,340160.00000000000000000000,356,1,1,340160.000000,340160.000000,356,0.101350,0.104831,0.106329,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 04:02:32 2023,1,air03,DONE
air04,536,55535.43638822422508383170,55535.43638822421780787408,256,219,256,219,11.368,6.440,11.368,6.440,823,8904,292,0.00082,0.49744,823,0,0,0,0,8904,0,0.009957,599,7524,290,0.00082,0.49744,598,0,0,0,0,7524,0,0.010034,0,0,56137.00000000000000000000,56137.00000000000000000000,56137.00000000000000000000,56137.00000000000000000000,56137.00000000000000000000,56137.00000000000000000000,56133.00000000000000000000,56137.00000000000000000000,56133.00000000000000000000,56137.00000000000000000000,56133.00000000000000000000,56137.00000000000000000000,42808,30060,42808,30060,42808,30060,256,219,256,219,256,219,13,11,13,11,13,11,55618.91886409735161578283,55614.66588575598871102557,55618.91886409735161578283,55614.66588575598871102557,55618.91886409735161578283,55614.66588575598871102557,55688.75476873257139232010,55689.72254307756520574912,55688.75476873257139232010,55689.72254307756520574912,55688.75476873257139232010,55689.72254307756520574912,4727,3968,4727,3968,4727,3968,1.862,1.549,1.862,1.549,1.862,1.549,10.444,4.338,10.444,4.338,10.444,4.338,11.368,6.440,11.368,6.440,11.368,6.440,56137.00000000000000000000,56133.00000000000000000000,42808,256,13,55618.918864,55688.754769,4727,1.861862,10.443940,11.368312,56137.00000000000000000000,56137.00000000000000000000,30060,219,11,55614.665886,55689.722543,3968,1.548901,4.337537,6.439693,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 12:02:09 2023,19,air04,DONE
air05,536,25877.60926785138872219250,25877.60926785140327410772,861,699,861,699,6.156,5.218,6.156,5.218,426,7195,224,0.00013,0.49945,426,0,0,0,0,7195,0,0.017005,337,6125,224,0.00013,0.49945,335,0,0,0,0,6125,0,0.017480,0,0,26374.00000000000000000000,26374.00000000000000000000,26374.00000000000000000000,26374.00000000000000000000,26374.00000000000000000000,26374.00000000000000000000,26372.00000000000000000000,26372.00000000000000000000,26372.00000000000000000000,26372.00000000000000000000,26372.00000000000000000000,26372.00000000000000000000,64597,49654,64597,49654,64597,49654,861,699,861,699,861,699,6,6,6,6,6,6,25960.11041756478880415671,25960.11041756478152819909,25960.11041756478880415671,25960.11041756478152819909,25960.11041756478880415671,25960.11041756478152819909,25964.03208328905748203397,25964.03208328905748203397,25964.03208328905748203397,25964.03208328905748203397,25964.03208328905748203397,25964.03208328905748203397,1860,1425,1860,1425,1860,1425,0.464,0.681,0.464,0.681,0.464,0.681,6.097,5.119,6.097,5.119,6.097,5.119,6.156,5.218,6.156,5.218,6.156,5.218,26374.00000000000000000000,26372.00000000000000000000,64597,861,6,25960.110418,25964.032083,1860,0.463774,6.097099,6.155782,26374.00000000000000000000,26372.00000000000000000000,49654,699,6,25960.110418,25964.032083,1425,0.680734,5.118511,5.218301,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 23:43:57 2023,12,air05,DONE
air06,536,49616.36363636363239493221,49616.36363636363239493221,1,1,1,1,0.417,0.267,0.417,0.267,825,8627,91,0.09091,0.45455,825,0,5,0,0,8627,0,0.009948,530,6670,91,0.09091,0.45455,527,0,0,0,0,6670,0,0.010764,0,0,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,49649.00000000000000000000,2517,1964,2517,1964,2517,1964,1,1,1,1,1,1,2,2,2,2,2,2,49643.14062500000000000000,49648.42028985507931793109,49643.14062500000000000000,49648.42028985507931793109,49643.14062500000000000000,49648.42028985507931793109,49643.14062500000000000000,49648.42028985507931793109,49643.14062500000000000000,49648.42028985507931793109,49643.14062500000000000000,49648.42028985507931793109,2517,1964,2517,1964,2517,1964,0.413,0.264,0.413,0.264,0.413,0.264,0.403,0.266,0.403,0.266,0.403,0.266,0.417,0.267,0.417,0.267,0.417,0.267,49649.00000000000000000000,49649.00000000000000000000,2517,1,2,49643.140625,49643.140625,2517,0.413229,0.402810,0.417248,49649.00000000000000000000,49649.00000000000000000000,1964,1,2,49648.420290,49648.420290,1964,0.263566,0.266458,0.266981,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Fri Nov 10 00:04:06 2023,2,air06,DONE
aligninq,536,2654.73680220533242390957,2654.73680220533242390957,426,516,426,516,1.643,2.249,1.643,2.249,340,1831,181,0.01423,0.48399,1,0,0,0,0,1830,1,0.025274,337,1831,182,0.01423,0.48399,1,0,0,0,1,1830,0,0.025484,1,0,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,2713.00000000000000000000,28710,65587,28710,65587,28710,65587,426,516,426,516,426,516,22,27,22,27,22,27,2673.68555594244344320032,2673.64838855670177508728,2673.68555594244344320032,2673.64838855670177508728,2673.68555594244344320032,2673.64838855670177508728,2682.99985118345784940175,2685.07990365432942780899,2682.99985118345784940175,2685.07990365432942780899,2682.99985118345784940175,2685.07990365432942780899,1238,1238,1238,1238,1238,1238,0.589,0.602,0.589,0.602,0.589,0.602,0.954,2.032,0.954,2.032,0.954,2.032,1.643,2.249,1.643,2.249,1.643,2.249,2713.00000000000000000000,2713.00000000000000000000,28710,426,22,2673.685556,2682.999851,1238,0.589343,0.954494,1.643079,2713.00000000000000000000,2713.00000000000000000000,65587,516,27,2673.648389,2685.079904,1238,0.601554,2.031779,2.249110,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Fri Nov 10 02:49:22 2023,4,aligninq,DONE
app1-1,536,-22.82435535911009338861,-21.29705929375804984716,229,10,229,10,1.771,0.336,1.771,0.336,4926,2480,30,0.00015,0.09077,1226,0,1,0,0,1225,1255,0.001496,4781,2431,37,0.00019,0.46659,1225,0,0,0,0,1178,1253,0.001537,0,0,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,-3.00000000000000000000,3669,1656,3669,1656,3669,1656,229,10,229,10,229,10,8,20,8,20,8,20,-18.14014957472689815177,-17.89863663182222808246,-18.14014957472689815177,-17.89863663182222808246,-18.14014957472689815177,-17.89863663182222808246,-3.00000000000000000000,-3.93441028993352048815,-3.00000000000000000000,-3.93441028993352048815,-3.00000000000000000000,-3.93441028993352048815,1501,1596,1501,1596,1501,1596,0.373,0.320,0.373,0.320,0.373,0.320,1.771,0.335,1.771,0.335,1.771,0.335,1.771,0.336,1.771,0.336,1.771,0.336,-3.00000000000000000000,-3.00000000000000000000,3669,229,8,-18.140150,-3.000000,1501,0.372608,1.770665,1.770913,-3.00000000000000000000,-3.00000000000000000000,1656,10,20,-17.898637,-3.934410,1596,0.319544,0.335499,0.335673,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 22:29:02 2023,2,app1-1,DONE
app3,536,5627412.28793810121715068817,5627412.28794097900390625000,36,108,36,108,0.610,0.553,0.610,0.553,766,3080,18,0.03292,0.41657,462,0,0,0,0,100,2980,0.006234,370,1392,18,0.03292,0.41657,35,0,0,0,0,76,1316,0.008902,0,0,5751714.32890419661998748779,5751714.32890319824218750000,5751714.32890419661998748779,5751714.32890319824218750000,5751714.32890419661998748779,5751714.32890319824218750000,5751714.32890419661998748779,5751333.30924565251916646957,5751714.32890419661998748779,5751333.30924565251916646957,5751714.32890419661998748779,5751333.30924565251916646957,4709,6234,4709,6234,4709,6234,36,108,36,108,36,108,39,29,39,29,39,29,5657795.64907490275800228119,5662485.33599281311035156250,5657795.64907490275800228119,5662485.33599281311035156250,5657795.64907490275800228119,5662485.33599281311035156250,5733616.91370537038892507553,5731528.81069347262382507324,5733616.91370537038892507553,5731528.81069347262382507324,5733616.91370537038892507553,5731528.81069347262382507324,2978,2117,2978,2117,2978,2117,0.493,0.281,0.493,0.281,0.493,0.281,0.601,0.553,0.601,0.553,0.601,0.553,0.610,0.553,0.610,0.553,0.610,0.553,5751714.32890419661998748779,5751714.32890419661998748779,4709,36,39,5657795.649075,5733616.913705,2978,0.493191,0.601297,0.610400,5751714.32890319824218750000,5751333.30924565251916646957,6234,108,29,5662485.335993,5731528.810693,2117,0.281321,0.552511,0.552771,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 03:47:23 2023,1,app3,DONE
